item_id,order_id,product_id,quantity,unit_price,discount_percent
OI001268,O00498,P0004,1,24996.82,30
OI001269,O00499,P0023,1,28943.84,0
OI001270,O00499,P0009,3,35567.61,30
OI001271,O00499,P0026,3,1464.54,15
OI001272,O00499,P0025,2,34561.34,0
OI001273,O00500,P0073,4,28057.48,30
OI001274,O00501,P0007,3,18360.73,20
OI001275,O00501,P0059,4,27343.39,20
OI001276,O00502,P0071,5,7498.36,20
OI001277,O00502,P0053,2,29115.54,20
OI001278,O00502,P0060,3,38423.84,5
OI001279,O00503,P0070,4,18176.36,25
OI001280,O00503,P0012,5,12846.72,5
OI001281,O00503,P0043,3,32361.84,30
OI001282,O00503,P0070,2,44514.61,20
OI001283,O00504,P0077,3,27125.5,5
OI001284,O00504,P0074,2,48867.29,10
OI001285,O00505,P0011,4,44065.97,0
OI001286,O00505,P0067,1,28879.36,15
OI001287,O00505,P0071,-3,11532.42,20
OI001288,O00505,P0063,1,16442.99,20
OI001289,O00506,P0067,4,11148.8,20
OI001290,O00506,P0053,1,11484.29,30
OI001291,O00506,P0020,2,35881.04,0
OI001292,O00506,P0064,2,45813.22,15
OI001293,O00507,P0052,3,41305.29,0
OI001294,O00507,P0025,1,1056.94,15
OI001295,O00508,P0027,2,41425.92,0
OI001296,O00509,P0033,4,47562.88,25
OI001297,O00510,P0052,1,34966.47,15
OI001298,O00510,P0044,4,18902.07,15
OI001299,O00510,P0055,5,29587.12,30
OI001300,O00511,P0063,1,25124.74,20
OI001301,O00512,P0033,4,43093.45,25
OI001302,O00513,P0055,5,31106.53,20
OI001303,O00514,P0004,4,2173.91,30
OI001304,O00514,P0012,4,12794.78,0
OI001305,O00514,P0011,2,36282.86,0
OI001306,O00514,P0059,4,37515.35,10
OI001307,O00515,P0005,3,15663.23,30
OI001308,O00515,P0028,5,20677.7,0
OI001309,O00515,P0017,5,43170.16,0
OI001310,O00515,P0065,4,3687.71,5
OI001311,O00516,P0036,5,19561.86,0
OI001312,O00516,P0033,5,6104.01,30
OI001313,O00516,P0023,4,14846.13,5
OI001314,O00516,P0006,3,30155.74,25
OI001315,O00517,P0020,1,10156.37,30
OI001316,O00518,P0001,4,38843.07,5
OI001317,O00518,P0049,1,15288.26,10
OI001318,O00519,P0075,4,11629.44,30
OI001319,O00519,P0015,1,8430.56,5
OI001320,O00519,P0078,-1,22045.34,20
OI001321,O00520,P0003,5,44910.05,20
OI001322,O00520,P0070,1,21076.57,0
OI001323,O00520,P0036,4,27974.76,25
OI001324,O00520,P0009,1,4590.34,20
OI001325,O00521,P0052,5,45983.9,5
OI001326,O00521,P0016,1,8309.27,5
OI001327,O00521,P0026,4,33078.13,20
OI001328,O00521,P0072,3,24024.52,5
OI001329,O00522,P0015,5,2227.85,10
OI001330,O00522,P0019,3,6877.44,25
OI001331,O00522,P0002,3,3234.7,0
OI001332,O00522,P0015,5,33379.08,0
OI001333,O00523,P0018,3,46056.4,30
OI001334,O00523,P0028,2,33285.81,30
OI001335,O00523,P0062,2,5177.59,25
OI001336,O00524,P0019,2,42927.82,5
OI001337,O00525,P0062,5,49495.88,0
OI001338,O00526,P0032,4,42028.6,20
OI001339,O00526,P0029,3,20467.98,25
OI001340,O00527,P0042,4,1626.35,20
OI001341,O00528,P0058,5,41859.53,10
OI001342,O00528,P0017,4,30841.06,25
OI001343,O00528,P0021,2,30049.2,15
OI001344,O00528,P0064,1,21778.89,0
OI001345,O00529,P0009,5,4470.92,5
OI001346,O00529,P0006,3,14050.12,15
OI001347,O00529,P0060,3,15348.97,20
OI001348,O00529,P0040,4,25694.14,25
OI001349,O00530,P0061,3,4776.64,30
OI001350,O00530,P0044,5,25970.63,0
OI001351,O00531,P0035,3,43768.89,10
OI001352,O00531,P0041,3,45384.08,10
OI001353,O00531,P0045,-1,41330.33,25
OI001354,O00532,P0034,5,21336.44,10
OI001355,O00532,P0079,2,40161.66,15
OI001356,O00532,P0025,3,35702.9,20
OI001357,O00533,P0060,5,26125.61,0
OI001358,O00533,P0038,2,10485.26,20
OI001359,O00534,P0064,3,12470.28,30
OI001360,O00534,P0035,5,23089.19,20
OI001361,O00535,P0033,5,3834.5,0
OI001362,O00535,P0049,5,49197.41,0
OI001363,O00536,P0025,3,46408.33,30
OI001364,O00537,P0066,5,21169.54,15
OI001365,O00537,P0007,4,31498.61,30
OI001366,O00537,P0077,1,23949.32,25
OI001367,O00538,P0016,2,9259.96,20
OI001368,O00538,P0007,1,42396.94,15
OI001369,O00538,P0014,5,26877.33,5
OI001370,O00539,P0055,2,2236.88,0
OI001371,O00540,P0015,3,48847.6,15
OI001372,O00541,P0056,2,11716.79,15
OI001373,O00541,P0071,3,42078.21,5
OI001374,O00541,P0003,5,29309.97,10
OI001375,O00542,P0050,2,27200.14,0
OI001376,O00542,P0021,1,28669.2,15
OI001377,O00543,P0016,1,12498.1,25
OI001378,O00543,P0029,2,23110.45,5
OI001379,O00543,P0023,2,14153.67,0
OI001380,O00543,P0031,3,21900.87,25
OI001381,O00544,P0028,2,5243.24,0
OI001382,O00544,P0053,4,22265.75,25
OI001383,O00544,P0079,4,1395.57,15
OI001384,O00544,P0027,4,21973.35,20
OI001385,O00545,P0003,4,25501.08,25
OI001386,O00545,P0057,-1,18804.81,0
OI001387,O00545,P0077,4,8626.99,25
OI001388,O00546,P0028,3,17824.96,15
OI001389,O00546,P0032,3,44948.02,25
OI001390,O00547,P0004,5,12392.63,0
OI001391,O00547,P0058,1,19596.28,20
OI001392,O00547,P0047,4,1269.58,25
OI001393,O00547,P0058,4,4700.68,15
OI001394,O00548,P0030,3,18488.09,15
OI001395,O00548,P0062,2,8634.95,10
OI001396,O00548,P0005,4,18387.45,10
OI001397,O00549,P0021,1,30868.64,0
OI001398,O00550,P0011,5,46617.5,30
OI001399,O00550,P0020,3,7296.29,25
OI001400,O00550,P0036,2,11647.16,15
OI001401,O00551,P0067,1,11782.83,0
OI001402,O00551,P0080,1,28737.3,5
OI001403,O00552,P0071,4,47115.3,5
OI001404,O00552,P0031,1,40434.5,10
OI001405,O00552,P0078,1,3602.26,0
OI001406,O00553,P0023,5,6425.83,30
OI001407,O00553,P0071,3,36229.62,5
OI001408,O00553,P0069,2,12470.92,0
OI001409,O00554,P0022,3,25783.98,0
OI001410,O00554,P0065,5,44768.2,25
OI001411,O00554,P0018,2,2655.14,5
OI001412,O00555,P0031,5,41755.43,15
OI001413,O00555,P0060,2,22883.47,0
OI001414,O00556,P0021,5,37787.05,0
OI001415,O00556,P0049,2,278.53,30
OI001416,O00557,P0051,5,27188.08,25
OI001417,O00557,P0068,4,48114.72,20
OI001418,O00557,P0078,5,35988.2,25
OI001419,O00557,P0033,-2,8553.05,30
OI001420,O00558,P0005,2,3902.5,20
OI001421,O00558,P0039,1,30318.69,25
OI001422,O00559,P0049,3,18837.76,20
OI001423,O00559,P0063,2,37577.99,10
OI001424,O00559,P0056,2,22634.54,5
OI001425,O00559,P0039,4,12413.47,0
OI001426,O00560,P0057,3,24467.1,30
OI001427,O00560,P0060,3,44148.58,30
OI001428,O00561,P0054,1,12456.96,5
OI001429,O00561,P0013,3,18858.27,20
OI001430,O00562,P0050,4,4136.64,15
OI001431,O00562,P0046,5,27692.43,0
OI001432,O00562,P0062,1,17786.0,10
OI001433,O00562,P0040,5,8505.78,0
OI001434,O00563,P0072,3,3229.38,10
OI001435,O00563,P0067,3,1450.96,25
OI001436,O00564,P0079,4,17509.56,20
OI001437,O00564,P0037,3,2783.09,0
OI001438,O00564,P0057,4,21812.06,0
OI001439,O00565,P0020,4,16675.07,30
OI001440,O00566,P0019,2,38164.91,10
OI001441,O00566,P0012,5,19348.5,25
OI001442,O00566,P0029,1,2439.67,0
OI001443,O00567,P0025,4,28572.42,25
OI001444,O00567,P0020,4,27466.03,15
OI001445,O00568,P0001,1,8378.72,0
OI001446,O00568,P0034,4,39403.85,10
OI001447,O00569,P0022,4,5933.29,30
OI001448,O00569,P0044,5,36464.11,20
OI001449,O00569,P0061,3,28957.91,20
OI001450,O00569,P0042,5,7991.02,15
OI001451,O00570,P0029,1,21835.2,15
OI001452,O00570,P0043,-2,25069.0,25
OI001453,O00571,P0076,3,40133.27,15
OI001454,O00572,P0019,5,11375.35,10
OI001455,O00573,P0060,2,46321.07,20
OI001456,O00573,P0053,4,21109.75,20
OI001457,O00574,P0011,2,8331.66,30
OI001458,O00574,P0009,3,46324.69,0
OI001459,O00574,P0056,4,40799.28,5
OI001460,O00575,P0061,1,16855.85,20
OI001461,O00575,P0016,3,11975.2,30
OI001462,O00575,P0051,5,10897.92,25
OI001463,O00575,P0031,3,12350.98,5
OI001464,O00576,P0021,5,16525.36,25
OI001465,O00576,P0011,1,4334.22,0
OI001466,O00576,P0020,5,21570.0,0
OI001467,O00577,P0007,1,23692.61,0
OI001468,O00577,P0018,3,49189.13,20
OI001469,O00578,P0074,1,2261.38,15
OI001470,O00578,P0043,1,2187.38,0
OI001471,O00578,P0006,5,260.6,10
OI001472,O00579,P0051,4,5600.04,15
OI001473,O00579,P0079,5,3816.24,15
OI001474,O00580,P0009,4,30406.84,15
OI001475,O00580,P0021,5,5031.98,10
OI001476,O00581,P0005,4,42644.78,5
OI001477,O00581,P0061,4,18097.91,15
OI001478,O00581,P0038,4,21043.99,10
OI001479,O00582,P0042,2,12223.89,5
OI001480,O00582,P0020,1,4202.79,0
OI001481,O00582,P0019,1,49911.73,5
OI001482,O00583,P0010,3,38575.74,20
OI001483,O00583,P0075,2,36002.36,25
OI001484,O00584,P0016,5,36536.68,15
OI001485,O00584,P0027,-3,1933.35,5
OI001486,O00584,P0051,2,17418.01,0
OI001487,O00584,P0005,3,19630.56,30
OI001488,O00585,P0051,3,22618.21,20
OI001489,O00585,P0055,3,47913.74,5
OI001490,O00585,P0001,2,47725.91,25
OI001491,O00585,P0012,4,43807.17,20
OI001492,O00586,P0006,2,12191.16,30
OI001493,O00586,P0036,2,36109.02,25
OI001494,O00587,P0002,3,35640.42,20
OI001495,O00588,P0001,1,24269.22,10
OI001496,O00588,P0028,2,16792.77,15
OI001497,O00588,P0068,4,44506.92,10
OI001498,O00589,P0006,4,48216.09,15
OI001499,O00589,P0069,4,2464.55,20
OI001500,O00589,P0003,4,29568.68,0
OI001501,O00589,P0061,4,46470.16,10
OI001502,O00590,P0076,2,22601.25,15
OI001503,O00590,P0005,2,33504.5,15
OI001504,O00590,P0051,3,463.18,10
OI001505,O00591,P0029,4,12139.25,0
OI001506,O00592,P0007,1,40168.96,15
OI001507,O00592,P0069,5,47010.87,0
OI001508,O00592,P0065,3,38502.82,0
OI001509,O00592,P0064,5,10867.37,15
OI001510,O00593,P0031,4,28147.55,20
OI001511,O00594,P0070,2,957.01,25
OI001512,O00594,P0011,3,32430.44,30
OI001513,O00595,P0013,2,46571.33,15
OI001514,O00596,P0038,3,20924.89,25
OI001515,O00596,P0027,2,18231.12,15
OI001516,O00597,P0070,5,32041.37,0
OI001517,O00597,P0020,1,42688.26,0
OI001518,O00597,P0031,-2,48265.9,0
OI001519,O00598,P0044,1,25148.04,30
OI001520,O00598,P0066,1,24191.78,15
OI001521,O00598,P0011,3,39502.75,20
OI001522,O00598,P0023,4,40378.44,15
OI001523,O00599,P0080,1,49608.12,5
OI001524,O00600,P0044,2,26223.81,10
OI001525,O00600,P0062,3,1732.01,25
OI001526,O00601,P0014,5,38849.14,25
OI001527,O00601,P0028,2,9709.65,30
OI001528,O00601,P0076,1,48812.83,10
OI001529,O00601,P0064,5,38599.24,25
OI001530,O00602,P0048,2,45023.53,0
OI001531,O00602,P0058,2,435.16,20
OI001532,O00602,P0003,3,32523.66,25
OI001533,O00603,P0041,4,4489.96,0
OI001534,O00604,P0076,2,23803.13,20
OI001535,O00605,P0080,1,39360.77,20
OI001536,O00606,P0040,5,41152.69,15
OI001537,O00606,P0005,1,2981.92,15
OI001538,O00607,P0034,4,49964.22,15
OI001539,O00607,P0044,4,49070.19,20
OI001540,O00608,P0064,3,36996.76,25
OI001541,O00609,P0004,3,16555.75,0
OI001542,O00610,P0068,5,30077.41,0
OI001543,O00610,P0047,1,4984.07,15
OI001544,O00611,P0041,1,9335.29,10
OI001545,O00611,P0075,1,11768.09,15
OI001546,O00611,P0040,5,37803.32,0
OI001547,O00612,P0071,3,5246.68,25
OI001548,O00612,P0006,3,45962.21,25
OI001549,O00612,P0012,3,13635.15,0
OI001550,O00613,P0009,1,47461.95,0
OI001551,O00613,P0014,-1,23593.85,20
OI001552,O00614,P0070,1,13398.04,10
OI001553,O00614,P0011,3,8626.9,0
OI001554,O00614,P0003,4,11116.29,5
OI001555,O00614,P0022,5,12119.68,25
OI001556,O00615,P0067,3,28940.37,10
OI001557,O00616,P0071,2,3203.74,10
OI001558,O00616,P0079,4,9825.47,15
OI001559,O00616,P0045,2,20374.9,25
OI001560,O00616,P0075,3,13650.67,0
OI001561,O00617,P0033,5,25009.44,0
OI001562,O00617,P0052,5,9760.46,15
OI001563,O00617,P0017,5,9421.81,0
OI001564,O00617,P0032,2,35625.64,10
OI001565,O00618,P0006,1,34282.39,5
OI001566,O00618,P0028,3,47980.14,0
OI001567,O00619,P0015,1,20814.45,20
OI001568,O00619,P0027,4,7433.09,0
OI001569,O00620,P0042,4,19091.55,15
OI001570,O00620,P0057,2,42923.37,5
OI001571,O00620,P0027,4,17820.61,10
OI001572,O00621,P0063,3,22013.18,15
OI001573,O00621,P0001,4,23313.23,0
OI001574,O00621,P0008,4,26333.03,10
OI001575,O00621,P0053,1,44095.0,5
OI001576,O00622,P0036,2,21451.08,0
OI001577,O00622,P0061,5,3498.43,30
OI001578,O00622,P0045,3,32301.44,30
OI001579,O00623,P0036,4,48184.53,15
OI001580,O00623,P0021,4,11223.14,5
OI001581,O00624,P0031,4,19382.94,5
OI001582,O00625,P0035,3,26220.9,0
OI001583,O00626,P0067,3,37383.55,0
OI001584,O00626,P0009,-1,12250.98,15
OI001585,O00626,P0033,2,37947.41,5
OI001586,O00627,P0068,1,7667.54,0
OI001587,O00627,P0042,5,21131.38,20
OI001588,O00627,P0001,4,9872.6,0
OI001589,O00627,P0040,4,12745.59,15
OI001590,O00628,P0052,5,28369.48,20
OI001591,O00628,P0013,4,23724.76,10
OI001592,O00629,P0042,1,42925.37,20
OI001593,O00629,P0061,2,26741.18,30
OI001594,O00630,P0056,5,1067.46,0
OI001595,O00630,P0014,5,44822.28,10
OI001596,O00631,P0006,2,23487.37,0
OI001597,O00631,P0014,5,22203.74,5
OI001598,O00631,P0029,2,11118.91,0
OI001599,O00631,P0005,3,831.97,25
OI001600,O00632,P0036,5,44517.63,10
OI001601,O00633,P0044,2,30685.76,0
OI001602,O00634,P0077,5,37384.28,10
OI001603,O00634,P0006,4,34527.59,5
OI001604,O00634,P0001,4,40899.0,10
OI001605,O00635,P0043,1,4663.33,10
OI001606,O00635,P0074,3,254.62,20
OI001607,O00635,P0046,4,27925.27,5
OI001608,O00635,P0004,1,49040.07,0
OI001609,O00636,P0025,2,41160.12,10
OI001610,O00636,P0006,2,9993.84,10
OI001611,O00636,P0026,2,14926.25,0
OI001612,O00637,P0029,5,6942.12,0
OI001613,O00637,P0027,3,31449.75,15
OI001614,O00637,P0056,2,34473.88,5
OI001615,O00637,P0061,4,629.23,20
OI001616,O00638,P0069,2,34300.87,25
OI001617,O00639,P0011,-1,3892.35,25
OI001618,O00640,P0056,2,35059.46,5
OI001619,O00641,P0067,5,44220.47,20
OI001620,O00641,P0058,2,41481.58,10
OI001621,O00641,P0058,4,8813.72,30
OI001622,O00642,P0041,3,30412.5,0
OI001623,O00642,P0026,4,14952.83,30
OI001624,O00642,P0012,5,5988.54,5
OI001625,O00643,P0030,5,47490.74,0
OI001626,O00644,P0051,5,35694.34,5
OI001627,O00644,P0007,5,9194.68,10
OI001628,O00644,P0017,2,45423.06,0
OI001629,O00644,P0031,5,27725.8,20
OI001630,O00645,P0034,3,16770.77,5
OI001631,O00646,P0006,4,24652.79,10
OI001632,O00646,P0018,2,35014.08,0
OI001633,O00647,P0080,4,3803.9,0
OI001634,O00647,P0042,4,8440.57,15
OI001635,O00648,P0004,1,38332.6,0
OI001636,O00648,P0004,1,4410.78,5
OI001637,O00648,P0075,1,4360.97,10
OI001638,O00649,P0013,4,39236.57,20
OI001639,O00649,P0008,5,1535.6,5
OI001640,O00649,P0046,3,19107.49,0
OI001641,O00649,P0065,3,37688.33,15
OI001642,O00650,P0011,5,40685.1,30
OI001643,O00650,P0037,4,26230.55,0
OI001644,O00651,P0023,3,25195.42,0
OI001645,O00651,P0041,4,23576.5,25
OI001646,O00652,P0004,1,30060.78,0
OI001647,O00652,P0034,2,19050.31,20
OI001648,O00652,P0012,3,36263.99,15
OI001649,O00652,P0068,2,20407.87,0
OI001650,O00653,P0053,-2,25706.21,20
OI001651,O00653,P0048,1,18468.98,5
OI001652,O00654,P0006,5,35785.83,30
OI001653,O00654,P0007,4,10593.85,25
OI001654,O00654,P0078,5,28023.55,20
OI001655,O00654,P0003,5,38986.04,5
OI001656,O00655,P0009,1,13573.58,0
OI001657,O00655,P0016,4,12827.55,0
OI001658,O00656,P0034,3,48117.06,5
OI001659,O00657,P0064,2,25904.25,25
OI001660,O00657,P0025,5,32475.19,25
OI001661,O00657,P0035,2,7954.33,0
OI001662,O00657,P0019,4,31048.97,15
OI001663,O00658,P0067,5,32348.01,15
OI001664,O00658,P0053,3,8140.0,10
OI001665,O00659,P0017,3,36181.91,25
OI001666,O00659,P0028,1,15651.86,15
OI001667,O00659,P0011,4,43703.85,25
OI001668,O00659,P0038,4,8044.43,20
OI001669,O00660,P0006,2,20313.14,10
OI001670,O00660,P0048,3,27287.59,5
OI001671,O00660,P0038,2,47971.12,0
OI001672,O00661,P0061,4,15559.54,15
OI001673,O00662,P0066,5,48008.59,0
OI001674,O00662,P0029,1,18576.5,5
OI001675,O00662,P0036,3,36343.36,5
OI001676,O00663,P0079,1,33765.47,20
OI001677,O00663,P0005,3,34419.67,0
OI001678,O00663,P0038,2,10430.83,10
OI001679,O00663,P0027,3,9917.86,15
OI001680,O00664,P0016,4,36490.44,5
OI001681,O00664,P0014,1,4955.1,30
OI001682,O00664,P0068,4,36132.27,0
OI001683,O00665,P0078,-1,29767.56,10
OI001684,O00666,P0028,2,20398.48,20
OI001685,O00666,P0029,1,44148.54,0
OI001686,O00666,P0010,1,45926.99,30
OI001687,O00666,P0042,4,4991.56,25
OI001688,O00667,P0002,2,10633.0,0
OI001689,O00668,P0076,1,16895.78,25
OI001690,O00669,P0071,2,41920.44,0
OI001691,O00670,P0049,3,23745.58,30
OI001692,O00670,P0034,3,41196.29,0
OI001693,O00671,P0001,5,34086.01,25
OI001694,O00671,P0048,5,39656.11,5
OI001695,O00671,P0008,1,15733.59,0
OI001696,O00671,P0016,5,32054.6,15
OI001697,O00672,P0070,3,11485.74,25
OI001698,O00673,P0044,1,29431.21,25
OI001699,O00673,P0025,2,40793.58,5
OI001700,O00673,P0028,5,30197.74,5
OI001701,O00673,P0010,2,22701.77,20
OI001702,O00674,P0054,1,4838.18,0
OI001703,O00674,P0038,2,26104.09,25
OI001704,O00674,P0006,3,31616.28,20
OI001705,O00675,P0064,4,21576.31,0
OI001706,O00675,P0067,1,6046.5,5
OI001707,O00676,P0003,1,47206.44,0
OI001708,O00676,P0067,2,18225.77,25
OI001709,O00676,P0078,1,40954.07,0
OI001710,O00676,P0050,2,34324.18,0
OI001711,O00677,P0028,1,47651.14,10
OI001712,O00677,P0033,3,17950.82,25
OI001713,O00677,P0066,5,9374.34,0
OI001714,O00678,P0063,4,38211.84,5
OI001715,O00678,P0080,2,49200.01,15
OI001716,O00678,P0038,-1,12294.48,0
OI001717,O00678,P0068,4,39067.1,20
OI001718,O00679,P0031,4,43175.98,5
OI001719,O00679,P0053,1,10795.05,20
OI001720,O00679,P0079,1,2906.67,20
OI001721,O00680,P0003,5,41157.28,20
OI001722,O00680,P0073,5,35450.47,15
OI001723,O00680,P0037,5,9293.46,0
OI001724,O00680,P0058,3,29249.23,5
OI001725,O00681,P0077,5,31282.83,25
OI001726,O00681,P0080,5,40451.49,15
OI001727,O00681,P0071,5,38034.86,30
OI001728,O00681,P0012,5,14953.49,20
OI001729,O00682,P0073,2,7559.86,0
OI001730,O00682,P0038,1,38671.9,15
OI001731,O00682,P0073,5,39666.85,10
OI001732,O00682,P0023,2,5640.65,10
OI001733,O00683,P0019,4,20359.56,0
OI001734,O00683,P0053,5,35058.96,30
OI001735,O00683,P0020,4,32101.91,30
OI001736,O00684,P0004,4,8902.25,10
OI001737,O00684,P0040,5,47165.82,10
OI001738,O00684,P0067,5,11214.77,20
OI001739,O00684,P0032,5,7141.52,0
OI001740,O00685,P0001,3,48011.02,0
OI001741,O00685,P0019,5,30597.85,20
OI001742,O00685,P0004,5,40278.12,5
OI001743,O00686,P0076,3,27338.9,5
OI001744,O00686,P0056,3,4901.5,25
OI001745,O00686,P0074,4,17399.69,0
OI001746,O00686,P0028,1,28199.25,25
OI001747,O00687,P0019,2,40409.82,20
OI001748,O00688,P0016,3,42204.57,15
OI001749,O00688,P0052,-1,12219.89,15
OI001750,O00688,P0066,3,31395.55,0
OI001751,O00689,P0022,4,37678.56,0
OI001752,O00690,P0066,4,30119.52,25
OI001753,O00691,P0008,1,41727.09,25
OI001754,O00692,P0010,1,33498.67,20
OI001755,O00692,P0004,1,47280.84,25
OI001756,O00693,P0079,3,4235.2,0
OI001757,O00694,P0007,4,20537.6,5
OI001758,O00694,P0067,2,43624.07,30
OI001759,O00694,P0053,2,2752.38,20
OI001760,O00695,P0036,3,1086.69,30
OI001761,O00695,P0057,4,30042.08,25
OI001762,O00696,P0008,4,44300.42,25
OI001763,O00696,P0053,2,29916.52,20
OI001764,O00697,P0072,1,37356.69,30
OI001765,O00698,P0050,1,49103.63,0
OI001766,O00698,P0034,1,20014.63,15
OI001767,O00698,P0009,2,10122.35,30
OI001768,O00698,P0030,1,46877.77,20
OI001769,O00699,P0022,2,17400.87,25
OI001770,O00699,P0014,4,27348.1,0
OI001771,O00699,P0060,1,10444.62,5
OI001772,O00700,P0011,5,8378.29,25
OI001773,O00701,P0029,4,12089.16,20
OI001774,O00702,P0060,4,27419.11,20
OI001775,O00702,P0049,1,9721.76,30
OI001776,O00703,P0070,3,15528.14,0
OI001777,O00704,P0075,3,2627.33,25
OI001778,O00704,P0038,5,2389.31,0
OI001779,O00705,P0036,3,49747.71,10
OI001780,O00705,P0058,2,34181.92,0
OI001781,O00705,P0051,4,26825.55,5
OI001782,O00705,P0060,-3,25791.19,5
OI001783,O00706,P0002,2,32043.36,30
OI001784,O00707,P0014,2,13239.64,25
OI001785,O00707,P0022,5,27419.72,30
OI001786,O00708,P0030,4,43362.53,10
OI001787,O00708,P0070,2,43862.99,5
OI001788,O00708,P0070,3,20569.15,20
OI001789,O00708,P0030,5,37575.99,0
OI001790,O00709,P0076,5,36029.35,25
OI001791,O00709,P0052,1,22815.29,0
OI001792,O00709,P0052,4,11988.51,25
OI001793,O00709,P0067,2,43040.03,0
OI001794,O00710,P0001,4,27145.88,0
OI001795,O00710,P0022,2,11389.43,20
OI001796,O00710,P0042,2,4537.91,25
OI001797,O00711,P0002,3,27068.96,30
OI001798,O00711,P0014,3,20395.5,5
OI001799,O00711,P0010,5,32652.26,5
OI001800,O00712,P0074,2,16537.78,25
OI001801,O00713,P0077,1,27986.94,15
OI001802,O00713,P0031,4,31265.99,15
OI001803,O00713,P0070,1,47666.07,5
OI001804,O00713,P0005,3,39969.66,10
OI001805,O00714,P0077,3,25491.22,15
OI001806,O00714,P0017,3,44153.94,20
OI001807,O00714,P0079,5,27788.66,0
OI001808,O00714,P0011,3,17502.27,30
OI001809,O00715,P0057,1,18007.66,5
OI001810,O00716,P0070,4,22517.06,30
OI001811,O00716,P0026,5,38513.09,5
OI001812,O00717,P0079,4,13926.28,0
OI001813,O00718,P0060,4,30618.99,30
OI001814,O00719,P0070,2,42886.93,25
OI001815,O00719,P0065,-3,42314.19,5
OI001816,O00719,P0041,5,28946.01,30
OI001817,O00719,P0005,5,16083.13,0
OI001818,O00720,P0024,2,18591.88,15
OI001819,O00720,P0004,3,37839.47,25
OI001820,O00720,P0049,5,16760.88,30
OI001821,O00720,P0073,1,1774.05,0
OI001822,O00721,P0036,5,9001.38,20
OI001823,O00721,P0048,3,12747.49,25
OI001824,O00722,P0076,4,10006.34,20
OI001825,O00722,P0079,3,9488.02,10
OI001826,O00722,P0018,5,37033.19,15
OI001827,O00722,P0051,2,43348.03,10
OI001828,O00723,P0044,4,8429.97,0
OI001829,O00724,P0024,5,38134.54,30
OI001830,O00724,P0023,3,19606.56,5
OI001831,O00724,P0052,5,11277.19,10
OI001832,O00725,P0068,5,39138.71,20
OI001833,O00725,P0014,2,43057.4,0
OI001834,O00725,P0072,4,18619.26,0
OI001835,O00726,P0067,3,47823.88,20
OI001836,O00726,P0003,5,16191.96,30
OI001837,O00726,P0037,3,11404.28,10
OI001838,O00726,P0040,5,6218.89,0
OI001839,O00727,P0062,5,24341.39,0
OI001840,O00728,P0067,3,29203.35,15
OI001841,O00728,P0005,1,41968.5,10
OI001842,O00729,P0040,1,16430.99,30
OI001843,O00729,P0014,3,41423.07,10
OI001844,O00729,P0014,2,36514.39,20
OI001845,O00729,P0080,2,40922.56,30
OI001846,O00730,P0031,4,22504.51,20
OI001847,O00731,P0003,5,13471.28,5
OI001848,O00732,P0037,-1,38872.6,5
OI001849,O00733,P0050,5,26578.3,0
OI001850,O00733,P0076,5,23776.16,0
OI001851,O00733,P0078,2,37948.8,0
OI001852,O00733,P0035,3,6706.35,20
OI001853,O00734,P0021,2,46774.91,25
OI001854,O00734,P0054,1,47788.42,25
OI001855,O00734,P0058,5,22249.52,15
OI001856,O00734,P0022,2,24762.42,20
OI001857,O00735,P0036,5,31700.58,25
OI001858,O00735,P0047,3,39433.49,15
OI001859,O00735,P0023,5,6662.62,0
OI001860,O00736,P0055,3,1513.44,0
OI001861,O00737,P0006,2,40130.67,20
OI001862,O00738,P0076,2,3869.22,10
OI001863,O00738,P0017,1,40015.78,20
OI001864,O00739,P0027,1,16367.84,30
OI001865,O00740,P0067,2,31762.54,25
OI001866,O00741,P0013,3,15337.31,25
OI001867,O00741,P0050,5,31093.12,30
OI001868,O00742,P0064,2,21297.85,30
OI001869,O00742,P0038,4,7697.81,0
OI001870,O00743,P0047,5,49243.3,5
OI001871,O00743,P0048,3,10655.25,0
OI001872,O00744,P0023,5,40434.53,0
OI001873,O00744,P0018,2,41857.85,5
OI001874,O00745,P0078,2,43963.54,0
OI001875,O00745,P0040,5,4857.05,25
OI001876,O00746,P0012,5,12426.24,15
OI001877,O00747,P0021,2,35947.84,30
OI001878,O00747,P0045,1,26742.53,30
OI001879,O00747,P0052,5,35381.79,30
OI001880,O00747,P0023,2,45017.62,30
OI001881,O00748,P0042,-3,48671.48,15
OI001882,O00748,P0062,2,19100.75,0
OI001883,O00748,P0042,2,31025.92,30
OI001884,O00748,P0049,5,12244.18,0
OI001885,O00749,P0007,5,43484.26,30
OI001886,O00749,P0016,4,8983.56,30
OI001887,O00749,P0028,2,22284.19,10
OI001888,O00749,P0073,5,48339.36,0
OI001889,O00750,P0024,2,7970.78,10
OI001890,O00750,P0053,2,47778.26,25
OI001891,O00750,P0042,5,3999.3,15
OI001892,O00751,P0071,5,7407.68,5
OI001893,O00751,P0042,3,35197.89,10
OI001894,O00752,P0041,5,46999.88,15
OI001895,O00752,P0054,1,24582.89,30
OI001896,O00753,P0029,2,40460.03,15
OI001897,O00753,P0032,1,28659.42,15
OI001898,O00753,P0033,5,40585.48,30
OI001899,O00753,P0079,1,9227.91,30
OI001900,O00754,P0001,2,28659.4,30
OI001901,O00754,P0009,2,3008.02,10
