order_id,customer_id,order_date,status,region_code
O00859,C0062,2026-03-21 17:46:40,DELIVERED,EAST
O00860,,2026-04-19 10:15:09,DELIVERED,EAST
O00861,C0066,2026-03-22 14:20:55,DELIVERED,WEST
O00862,C0165,2025-10-01 21:18:41,SHIPPED,CENTRAL
O00863,C0154,2025-08-30 14:15:07,SHIPPED,SOUTH
O00864,C0447,2025-11-14 15:31:35,DELIVERED,NORTH
O00865,C0030,2025-07-26 10:17:08,SHIPPED,EAST
O00866,C0044,2026-07-18 10:41:54,RETURNED,WEST
O00867,C0086,2025-01-21 08:55:57,SHIPPED,EAST
O00868,C0093,2025-03-07 14:57:23,DELIVERED,SOUTH
O00869,C0513,2025-08-30 09:36:47,RETURNED,CENTRAL
O00870,C0093,2026-06-22 12:31:56,SHIPPED,NORTH
O00871,C0400,2025-11-17 13:53:37,CANCELLED,SOUTH
O00872,C0180,2026-03-10 11:09:06,SHIPPED,EAST
O00873,C0604,2026-03-27 14:16:55,PLACED,CENTRAL
O00874,C0559,2026-01-19 19:07:20,DELIVERED,SOUTH
O00875,C0372,2025-10-12 20:59:09,DELIVERED,EAST
O00876,C0621,2025-11-12 08:41:57,PLACED,NORTH
O00877,C0317,2025-09-03 12:35:24,DELIVERED,EAST
O00878,C0454,2025-05-05 16:55:15,DELIVERED,WEST
O00879,C0242,2025-09-19 12:05:59,SHIPPED,SOUTH
O00880,,2026-03-26 18:20:56,CANCELLED,WEST
O00881,C0504,2025-02-04 12:55:05,DELIVERED,WEST
O00882,C0103,2025-12-07 19:27:56,CANCELLED,EAST
O00883,C0617,2026-06-03 09:22:26,DELIVERED,CENTRAL
O00884,C0054,2025-12-01 15:44:01,DELIVERED,SOUTH
O00885,C0004,2026-03-31 20:41:08,DELIVERED,EAST
O00886,C0162,2025-11-18 17:05:07,SHIPPED,SOUTH
O00887,C0490,2026-02-25 20:20:28,RETURNED,SOUTH
O00888,C0336,24-09-2025 10:43:37,CANCELLED,SOUTH
O00889,C0403,2025-03-28 14:23:11,RETURNED,CENTRAL
O00890,C0572,2025-08-18 08:01:59,DELIVERED,SOUTH
O00891,C0173,2025-04-02 15:12:16,PLACED,CENTRAL
O00892,C0092,2026-03-16 17:16:09,RETURNED,SOUTH
O00893,C0539,2026-08-04 09:00:45,DELIVERED,WEST
O00894,C0209,2026-05-22 09:14:45,SHIPPED,EAST
O00895,C0134,2025-10-22 19:31:24,DELIVERED,SOUTH
O00896,C0194,2025-08-09 21:18:46,DELIVERED,WEST
O00897,C0242,2025-05-30 08:18:16,DELIVERED,SOUTH
O00898,C0470,2026-01-14 17:43:41,PLACED,WEST
O00899,C0408,2025-05-17 21:20:44,DELIVERED,WEST
O00900,,2026-03-10 19:38:16,PLACED,CENTRAL
O00901,C0241,2025-03-02 08:21:59,DELIVERED,EAST
O00902,C0635,2025-02-16 08:16:32,DELIVERED,WEST
O00903,C0043,2026-01-15 10:57:35,DELIVERED,EAST
O00904,C0348,2025-06-23 16:31:59,RETURNED,SOUTH
O00905,C0444,2025-04-02 13:45:33,PLACED,NORTH
O00906,C0288,2025-11-17 08:08:31,DELIVERED,WEST
O00907,C0271,2025-10-17 12:39:53,DELIVERED,WEST
O00908,C0155,2025-06-18 13:47:31,DELIVERED,WEST
O00909,C0236,2025-02-24 11:09:03,SHIPPED,WEST
O00910,C0447,2025-09-24 10:45:29,PLACED,WEST
O00911,C0575,2025-02-11 15:22:45,DELIVERED,WEST
O00912,C0152,2025-04-26 21:46:55,PLACED,NORTH
O00913,C0173,2025-07-28 21:18:11,DELIVERED,EAST
O00914,C0598,2026-07-31 18:37:13,RETURNED,NORTH
O00915,C0427,2026-06-23 20:36:11,RETURNED,SOUTH
O00916,C0337,2026-05-26 18:06:56,PLACED,NORTH
O00917,C0109,2026-02-08 13:37:59,CANCELLED,SOUTH
O00918,C0492,2025-01-30 09:29:53,DELIVERED,EAST
O00919,C0638,2025-01-06 13:02:41,RETURNED,EAST
O00920,,2025-05-13 11:55:03,CANCELLED,EAST
O00921,C0073,2025-11-27 20:03:47,DELIVERED,CENTRAL
O00922,C0183,2026-01-26 09:25:16,SHIPPED,WEST
O00923,C0167,2025-04-02 08:54:13,DELIVERED,WEST
O00924,C0158,2025-10-19 18:48:41,PLACED,WEST
O00925,C0318,19-03-2026 19:51:58,RETURNED,CENTRAL
O00926,C0377,2025-05-15 13:42:06,DELIVERED,WEST
O00927,C0577,2026-04-02 14:30:17,DELIVERED,NORTH
O00928,C0191,2026-03-09 20:23:39,DELIVERED,WEST
O00929,C0475,2025-04-06 08:32:21,DELIVERED,SOUTH
O00930,C0538,2026-05-23 16:40:41,PLACED,WEST
O00931,C0490,2026-03-24 09:58:51,SHIPPED,SOUTH
O00932,C0438,2025-11-04 21:15:33,SHIPPED,NORTH
O00933,C0526,2026-07-19 09:58:02,PLACED,WEST
O00934,C0583,2026-02-27 09:29:42,CANCELLED,EAST
O00935,C0516,2025-09-18 17:05:49,PLACED,WEST
O00936,C0403,2025-07-03 20:11:53,PLACED,WEST
O00937,C0466,2025-11-01 13:37:46,DELIVERED,WEST
O00938,C0192,2025-09-29 13:58:55,SHIPPED,NORTH
O00939,C0445,2025-09-23 21:43:06,DELIVERED,NORTH
O00940,,2026-02-09 09:00:10,DELIVERED,WEST
O00941,C0617,2026-02-19 21:42:47,DELIVERED,EAST
O00942,C0405,2026-01-05 19:43:44,CANCELLED,NORTH
O00943,C0115,2025-05-09 10:00:12,CANCELLED,SOUTH
O00944,C0149,2025-01-28 11:30:41,DELIVERED,WEST
O00945,C0475,2026-07-06 11:05:19,PLACED,WEST
O00946,C0157,2025-01-23 09:10:57,DELIVERED,WEST
O00947,C0461,2026-05-12 15:01:55,DELIVERED,SOUTH
O00948,C0402,2025-10-29 17:53:53,PLACED,NORTH
O00949,C0443,2025-04-16 18:54:45,RETURNED,WEST
O00950,C0410,2026-07-22 12:02:31,DELIVERED,CENTRAL
O00951,C0541,2026-05-15 11:45:03,PLACED,CENTRAL
O00952,C0428,2025-11-20 16:04:17,RETURNED,NORTH
O00953,C0460,2026-05-22 17:41:22,DELIVERED,NORTH
O00954,C0481,2025-06-15 12:46:12,SHIPPED,SOUTH
O00955,C0348,2026-06-04 11:37:58,RETURNED,WEST
O00956,C0400,2025-05-15 12:46:45,RETURNED,EAST
O00957,C0637,2026-04-29 20:54:10,SHIPPED,NORTH
O00958,C0161,2026-05-10 10:11:12,DELIVERED,NORTH
O00959,C0215,2026-03-02 15:19:15,DELIVERED,NORTH
O00960,,2026-01-03 12:22:43,PLACED,CENTRAL
O00961,C0441,2025-02-02 20:04:21,PLACED,SOUTH
O00962,C0265,04-05-2025 16:14:31,RETURNED,EAST
O00963,C0274,2025-02-17 20:56:35,RETURNED,CENTRAL
O00964,C0449,2025-04-17 19:03:59,CANCELLED,NORTH
O00965,C0105,2025-04-19 20:39:39,CANCELLED,NORTH
O00966,C0121,2026-06-04 09:10:40,RETURNED,EAST
O00967,C0453,2025-06-10 19:18:45,DELIVERED,WEST
O00968,C0343,2025-04-12 10:41:23,CANCELLED,NORTH
O00969,C0007,2025-07-26 15:26:49,SHIPPED,WEST
O00970,C0088,2025-12-16 12:32:10,SHIPPED,WEST
O00971,C0156,2026-01-05 18:42:15,DELIVERED,CENTRAL
O00972,C0440,2026-03-08 20:14:08,DELIVERED,WEST
O00973,C0371,2026-04-15 21:33:50,RETURNED,WEST
O00974,C0530,2025-05-30 20:00:45,RETURNED,NORTH
O00975,C0169,2025-12-13 13:25:49,DELIVERED,WEST
O00976,C0155,2025-02-07 18:59:41,RETURNED,NORTH
O00977,C0567,2026-06-17 12:26:25,RETURNED,EAST
O00978,C0541,2025-12-19 08:52:17,DELIVERED,SOUTH
O00979,C0558,2026-02-18 15:41:13,DELIVERED,CENTRAL
O00980,,2026-03-29 19:22:56,CANCELLED,WEST
O00981,C0551,2025-07-22 12:05:02,SHIPPED,SOUTH
O00982,C0096,2026-06-17 16:18:13,DELIVERED,EAST
O00983,C0164,2026-06-18 13:48:40,PLACED,CENTRAL
O00984,C0312,2025-09-22 11:53:49,DELIVERED,CENTRAL
O00985,C0382,2025-04-24 19:03:53,SHIPPED,CENTRAL
O00986,C0128,2025-12-29 09:03:48,DELIVERED,CENTRAL
O00987,C0596,2025-01-06 15:21:15,DELIVERED,CENTRAL
O00988,C0587,2025-08-28 13:19:18,DELIVERED,WEST
O00989,C0336,2026-06-17 19:15:06,DELIVERED,SOUTH
O00990,C0436,2026-01-05 15:06:09,CANCELLED,NORTH
O00991,C0134,2025-04-05 08:27:56,DELIVERED,WEST
O00992,C0413,2025-03-21 13:43:33,DELIVERED,CENTRAL
O00993,C0511,2026-02-09 21:16:37,DELIVERED,WEST
O00994,C0167,2026-05-17 19:26:52,PLACED,SOUTH
O00995,C0526,2026-05-12 19:29:08,RETURNED,NORTH
O00996,C0161,2025-08-06 15:30:02,RETURNED,EAST
O00997,C0113,2025-05-02 17:54:26,PLACED,CENTRAL
O00998,C0121,2025-10-24 08:33:09,DELIVERED,EAST
O00999,C0147,07-11-2025 12:31:01,PLACED,CENTRAL
O01000,,2026-03-08 08:59:57,SHIPPED,EAST
O01001,C0501,2025-08-09 10:52:47,PLACED,CENTRAL
O01002,C0428,2025-12-24 09:55:02,DELIVERED,EAST
O01003,C0387,2026-08-03 15:57:21,DELIVERED,CENTRAL
O01004,C0472,2025-05-16 20:08:32,DELIVERED,WEST
O01005,C0092,2025-06-02 21:46:20,CANCELLED,CENTRAL
O01006,C0405,2026-02-24 14:14:57,SHIPPED,NORTH
O01007,C0091,2026-03-30 19:17:41,RETURNED,NORTH
O01008,C0573,2025-11-13 16:41:07,PLACED,CENTRAL
O01009,C0584,2026-07-09 17:48:03,DELIVERED,WEST
O01010,C0545,2026-05-30 08:07:42,PLACED,NORTH
O01011,C0594,2025-10-09 20:13:15,DELIVERED,CENTRAL
O01012,C0504,2025-11-25 14:37:02,RETURNED,NORTH
O01013,C0025,2025-12-15 14:11:26,CANCELLED,EAST
O01014,C0102,2026-01-27 12:05:07,DELIVERED,EAST
O01015,C0092,2025-05-28 10:16:49,PLACED,WEST
O01016,C0186,2025-06-23 08:39:20,PLACED,NORTH
O01017,C0146,2025-11-02 14:06:20,DELIVERED,EAST
O01018,C0124,2025-09-22 14:52:57,PLACED,SOUTH
O01019,C0517,2025-08-31 15:32:48,DELIVERED,NORTH
O01020,,2025-10-03 08:20:29,DELIVERED,NORTH
O01021,C0240,2026-05-11 08:26:40,RETURNED,NORTH
O01022,C0104,2025-10-03 16:37:43,SHIPPED,CENTRAL
O01023,C0457,2025-05-09 12:36:26,PLACED,CENTRAL
O01024,C0554,2025-07-28 20:09:23,RETURNED,SOUTH
O01025,C0463,2026-07-05 14:58:35,PLACED,WEST
O01026,C0062,2025-10-24 18:10:00,RETURNED,WEST
O01027,C0390,2025-10-07 17:16:53,RETURNED,SOUTH
O01028,C0547,2026-06-07 12:02:10,DELIVERED,EAST
O01029,C0144,2025-04-02 14:44:07,DELIVERED,EAST
O01030,C0326,2026-03-19 11:39:32,RETURNED,EAST
O01031,C0280,2025-09-25 20:45:28,SHIPPED,EAST
O01032,C0337,2025-12-16 11:29:38,PLACED,SOUTH
O01033,C0010,2025-01-03 17:30:00,DELIVERED,WEST
O01034,C0403,2026-07-24 19:45:31,DELIVERED,NORTH
O01035,C0456,2026-07-06 08:57:53,DELIVERED,EAST
O01036,C0397,21-01-2026 21:38:22,PLACED,NORTH
O01037,C0198,2025-05-08 15:23:59,DELIVERED,SOUTH
O01038,C0367,2025-01-21 20:17:43,SHIPPED,CENTRAL
O01039,C0240,2025-11-07 20:45:14,RETURNED,EAST
O01040,,2025-02-07 12:31:57,DELIVERED,CENTRAL
O01041,C0406,2025-08-03 08:12:52,PLACED,EAST
O01042,C0199,2026-05-28 15:10:35,DELIVERED,CENTRAL
O01043,C0132,2026-08-02 10:04:37,DELIVERED,SOUTH
O01044,C0536,2025-09-23 17:54:14,DELIVERED,EAST
O01045,C0546,2025-07-16 21:43:01,DELIVERED,CENTRAL
O01046,C0054,2026-04-10 08:27:41,CANCELLED,EAST
O01047,C0125,2026-03-19 21:26:17,DELIVERED,WEST
O01048,C0045,2026-05-23 13:33:48,RETURNED,SOUTH
O01049,C0546,2025-02-18 12:58:26,DELIVERED,NORTH
O01050,C0586,2026-02-06 11:21:05,CANCELLED,SOUTH
O01051,C0202,2026-03-10 09:58:15,PLACED,EAST
O01052,C0029,2025-03-06 18:40:06,DELIVERED,NORTH
O01053,C0111,2025-12-09 21:16:15,DELIVERED,EAST
O01054,C0243,2025-02-25 21:21:33,RETURNED,CENTRAL
O01055,C0458,2026-03-26 20:06:40,DELIVERED,NORTH
O01056,C0067,2025-03-04 08:24:20,CANCELLED,NORTH
O01057,C0642,2026-03-29 08:19:39,DELIVERED,NORTH
O01058,C0391,2025-02-27 16:03:18,DELIVERED,CENTRAL
O01059,C0639,2026-02-25 11:55:38,PLACED,WEST
O01060,,2026-04-21 20:27:56,DELIVERED,NORTH
O01061,C0027,2025-12-14 18:43:50,DELIVERED,EAST
O01062,C0610,2025-07-17 09:06:00,DELIVERED,CENTRAL
O01063,C0522,2025-07-18 17:08:40,SHIPPED,WEST
O01064,C0191,2026-05-08 19:39:28,SHIPPED,NORTH
O01065,C0447,2025-03-03 10:19:37,DELIVERED,EAST
O01066,C0150,2025-11-15 17:56:34,PLACED,EAST
O01067,C0531,2025-12-18 12:23:00,DELIVERED,SOUTH
O01068,C0573,2025-02-28 11:32:52,CANCELLED,WEST
O01069,C0207,2025-12-19 11:12:40,CANCELLED,EAST
O01070,C0479,2025-07-13 18:30:44,DELIVERED,EAST
O01071,C0429,2026-08-03 13:39:19,SHIPPED,NORTH
O01072,C0508,2026-04-11 20:58:02,SHIPPED,NORTH
O01073,C0639,17-08-2025 19:14:29,SHIPPED,WEST
O01074,C0211,2025-12-06 20:47:24,DELIVERED,NORTH
O01075,C0031,2026-01-07 08:04:22,DELIVERED,SOUTH
O01076,C0600,2025-10-25 15:12:40,RETURNED,EAST
O01077,C0291,2025-02-14 08:12:12,PLACED,EAST
O01078,C0252,2025-06-28 13:54:35,PLACED,NORTH
O01079,C0104,2025-06-30 21:16:58,PLACED,SOUTH
O01080,,2026-01-24 18:50:56,PLACED,SOUTH
O01081,C0382,2025-11-09 15:15:23,DELIVERED,CENTRAL
O01082,C0148,2026-03-21 19:04:07,RETURNED,SOUTH
O01083,C0384,2025-07-14 11:34:24,SHIPPED,WEST
O01084,C0602,2025-09-08 08:48:39,SHIPPED,CENTRAL
O01085,C0254,2025-10-29 20:09:20,PLACED,EAST
O01086,C0501,2025-05-10 21:32:37,SHIPPED,NORTH
O01087,C0067,2026-04-27 20:42:39,PLACED,WEST
O01088,C0476,2026-06-06 13:31:33,PLACED,EAST
O01089,C0507,2026-06-23 19:30:45,DELIVERED,CENTRAL
O01090,C0598,2026-02-15 18:58:50,DELIVERED,SOUTH
O01091,C0241,2025-08-13 11:28:55,DELIVERED,EAST
O01092,C0384,2026-03-12 14:36:10,SHIPPED,NORTH
O01093,C0456,2025-05-18 20:05:18,DELIVERED,SOUTH
O01094,C0345,2025-02-12 15:32:39,DELIVERED,WEST
O01095,C0510,2026-03-19 14:23:51,SHIPPED,WEST
O01096,C0272,2025-01-26 10:28:14,DELIVERED,EAST
O01097,C0526,2025-03-26 12:53:32,DELIVERED,NORTH
O01098,C0074,2025-10-11 11:06:07,DELIVERED,CENTRAL
O01099,C0338,2025-07-25 13:12:43,SHIPPED,EAST
O01100,,2025-07-15 19:38:08,RETURNED,CENTRAL
O01101,C0289,2025-09-25 08:49:19,CANCELLED,WEST
O01102,C0013,2026-02-20 21:37:48,DELIVERED,CENTRAL
O01103,C0233,2025-06-02 21:25:14,DELIVERED,SOUTH
O01104,C0566,2026-05-01 11:33:37,DELIVERED,WEST
O01105,C0193,2025-12-15 20:05:20,DELIVERED,WEST
O01106,C0572,2025-08-03 15:28:54,PLACED,SOUTH
O01107,C0512,2025-05-12 12:47:00,CANCELLED,EAST
O01108,C0414,2025-12-14 11:26:27,DELIVERED,CENTRAL
O01109,C0582,2025-11-03 13:37:01,CANCELLED,SOUTH
O01110,C0618,07-06-2025 13:36:40,RETURNED,CENTRAL
O01111,C0066,2026-02-05 14:13:25,DELIVERED,SOUTH
O01112,C0463,2026-05-02 09:21:36,DELIVERED,EAST
O01113,C0567,2025-04-06 10:06:43,PLACED,CENTRAL
O01114,C0072,2026-05-16 08:11:12,RETURNED,WEST
O01115,C0537,2025-10-18 11:14:18,PLACED,NORTH
O01116,C0335,2026-01-13 16:00:10,CANCELLED,WEST
O01117,C0550,2026-02-05 10:07:08,DELIVERED,NORTH
O01118,C0211,2026-02-03 21:13:08,SHIPPED,WEST
O01119,C0602,2025-06-12 17:36:19,SHIPPED,WEST
O01120,,2025-10-10 11:00:09,DELIVERED,WEST
O01121,C0583,2025-09-10 16:21:58,RETURNED,WEST
O01122,C0094,2026-04-19 17:02:47,SHIPPED,WEST
O01123,C0305,2025-12-22 19:53:45,DELIVERED,SOUTH
O01124,C0633,2026-03-02 11:11:57,DELIVERED,WEST
O01125,C0583,2026-01-29 18:11:44,PLACED,NORTH
O01126,C0644,2025-09-03 21:10:17,DELIVERED,NORTH
O01127,C0567,2025-08-11 15:26:48,PLACED,EAST
O01128,C0334,2025-03-20 20:06:32,DELIVERED,SOUTH
O01129,C0474,2025-09-16 11:32:02,PLACED,WEST
O01130,C0200,2026-01-26 13:47:25,DELIVERED,NORTH
O01131,C0140,2025-09-14 09:45:58,SHIPPED,WEST
O01132,C0562,2026-05-12 15:04:05,DELIVERED,WEST
O01133,C0166,2025-05-24 15:52:17,PLACED,NORTH
O01134,C0548,2025-04-13 10:18:07,DELIVERED,SOUTH
O01135,C0280,2025-03-21 18:48:00,PLACED,EAST
O01136,C0546,2025-07-02 11:45:02,SHIPPED,NORTH
O01137,C0106,2026-06-20 18:42:45,DELIVERED,EAST
O01138,C0050,2026-03-31 08:38:00,DELIVERED,SOUTH
O01139,C0205,2025-09-13 13:58:15,PLACED,WEST
O01140,,2025-01-29 08:21:52,SHIPPED,NORTH
O01141,C0172,2025-08-14 09:51:53,DELIVERED,NORTH
O01142,C0335,2026-03-02 16:06:52,SHIPPED,SOUTH
O01143,C0124,2025-08-01 16:25:27,SHIPPED,NORTH
O01144,C0412,2026-01-01 13:11:00,DELIVERED,NORTH
O01145,C0068,2026-02-03 11:29:14,DELIVERED,EAST
O01146,C0224,2026-01-13 08:04:56,DELIVERED,CENTRAL
O01147,C0583,27-05-2026 09:45:34,PLACED,NORTH
O01148,C0137,2025-11-29 18:44:24,SHIPPED,EAST
O01149,C0624,2026-05-09 09:21:01,RETURNED,WEST
O01150,C0239,2026-01-27 16:40:47,DELIVERED,NORTH
O01151,C0128,2025-08-27 08:39:48,SHIPPED,WEST
O01152,C0141,2025-09-07 17:05:03,DELIVERED,EAST
O01153,C0039,2025-07-26 10:24:13,SHIPPED,CENTRAL
O01154,C0138,2026-03-31 19:56:21,SHIPPED,NORTH
O01155,C0296,2026-06-18 20:26:41,DELIVERED,SOUTH
O01156,C0553,2025-12-06 13:15:13,PLACED,SOUTH
O01157,C0534,2025-08-16 17:55:24,SHIPPED,WEST
O01158,C0072,2025-01-07 09:55:31,RETURNED,NORTH
O01159,C0178,2025-05-25 11:08:05,DELIVERED,SOUTH
O01160,,2025-08-30 16:05:27,DELIVERED,EAST
O01161,C0435,2025-06-18 19:12:15,PLACED,SOUTH
O01162,C0207,2025-11-07 12:36:28,SHIPPED,WEST
O01163,C0172,2025-03-23 13:25:24,DELIVERED,WEST
O01164,C0160,2026-06-02 17:47:27,CANCELLED,WEST
O01165,C0086,2025-01-21 20:24:27,DELIVERED,EAST
O01166,C0180,2026-07-05 10:35:46,SHIPPED,WEST
O01167,C0576,2025-11-10 15:18:24,DELIVERED,NORTH
O01168,C0201,2025-12-08 10:45:30,PLACED,SOUTH
O01169,C0384,2025-01-05 08:55:32,DELIVERED,WEST
O01170,C0502,2026-02-09 19:23:24,SHIPPED,CENTRAL
O01171,C0128,2025-03-14 14:56:02,DELIVERED,CENTRAL
O01172,C0262,2025-06-16 11:48:27,DELIVERED,EAST
O01173,C0378,2026-06-06 19:31:40,DELIVERED,WEST
O01174,C0490,2026-03-11 19:15:15,PLACED,EAST
O01175,C0152,2025-01-29 19:42:41,SHIPPED,WEST
O01176,C0593,2025-05-31 12:15:38,RETURNED,SOUTH
O01177,C0394,2025-01-13 09:49:05,DELIVERED,CENTRAL
O01178,C0434,2025-03-24 16:58:12,PLACED,WEST
O01179,C0546,2025-09-16 19:19:32,DELIVERED,WEST
O01180,,2025-11-12 19:26:48,RETURNED,NORTH
O01181,C0353,2025-04-22 18:36:49,CANCELLED,EAST
O01182,C0316,2025-08-03 19:25:44,PLACED,SOUTH
O01183,C0428,2026-05-19 08:06:04,DELIVERED,EAST
O01184,C0191,18-03-2026 10:11:23,DELIVERED,SOUTH
O01185,C0462,2026-05-14 10:32:07,DELIVERED,SOUTH
O01186,C0188,2025-07-10 11:03:47,CANCELLED,SOUTH
O01187,C0642,2025-09-23 21:26:28,RETURNED,NORTH
O01188,C0387,2025-06-20 09:18:05,PLACED,NORTH
O01189,C0490,2025-12-17 08:37:15,DELIVERED,NORTH
O01190,C0008,2025-01-10 08:17:48,DELIVERED,NORTH
O01191,C0008,2025-04-10 11:33:50,DELIVERED,CENTRAL
O01192,C0346,2025-09-30 15:30:48,DELIVERED,EAST
O01193,C0323,2026-01-15 18:56:21,CANCELLED,EAST
O01194,C0365,2026-02-13 14:39:03,RETURNED,NORTH
O01195,C0412,2025-01-04 15:55:44,DELIVERED,SOUTH
O01196,C0544,2025-01-27 17:07:55,SHIPPED,SOUTH
O01197,C0487,2026-01-13 15:39:43,DELIVERED,SOUTH
O01198,C0018,2025-01-04 18:52:20,DELIVERED,NORTH
O01199,C0622,2025-11-30 18:28:14,DELIVERED,CENTRAL
O01200,,2025-03-25 13:27:59,RETURNED,WEST
